157.55.39.16 - - [29/Jan/2018:16:48:48 -0800] "GET / HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /scripts/museredirect.js?172797823 HTTP/1.1" 200 2399 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /css/site_global.css?313801948 HTTP/1.1" 200 12199 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /css/master_spanish.css?364281517 HTTP/1.1" 200 3550 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /css/index.css?3987397328 HTTP/1.1" 200 9370 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /scripts/museutils.js?479751881 HTTP/1.1" 200 34609 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /scripts/jquery.watch.js?4232581965 HTTP/1.1" 200 1295 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /scripts/jquery.musepolyfill.bgsize.js?503158633 HTTP/1.1" 200 5561 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /images/mybullet.png HTTP/1.1" 200 3341 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:14 -0800] "GET /images/consur%20front%202012.png HTTP/1.1" 200 124467 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/nav-bar_consur.png HTTP/1.1" 200 5338 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/mainbg.jpg HTTP/1.1" 200 1427 "http://consur.com/css/index.css?3987397328" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/consur%20head%20bar-01-u911.png HTTP/1.1" 200 491858 "http://consur.com/css/master_spanish.css?364281517" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/logo-tight.png HTTP/1.1" 200 24175 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/nav-bar_consur-active.png HTTP/1.1" 200 5618 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/euipo_consur.png HTTP/1.1" 200 104071 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/hard%20slit%20separator.png HTTP/1.1" 200 8431 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
91.184.138.88 - - [29/Jan/2018:23:10:15 -0800] "GET /images/01.png HTTP/1.1" 200 42995 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
10.247.27.199 - - [29/Jan/2018:23:10:16 -0800] "GET /images/home-favicon.ico?3892839583 HTTP/1.1" 200 1150 "http://consur.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
137.74.207.170 - - [29/Jan/2018:23:15:15 -0800] "GET /accidents.html HTTP/1.1" 200 12334 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" "www.consur.com"
157.55.39.172 - - [30/Jan/2018:01:03:04 -0800] "GET /images/euipo_consur.png HTTP/1.1" 200 104071 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "consur.com"
82.208.160.181 - - [30/Jan/2018:01:35:13 -0800] "GET / HTTP/1.1" 200 14412 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; ko-kr; LG-L160L Build/IML74K) AppleWebkit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30" "www.consur.com"
212.83.165.202 - - [30/Jan/2018:02:29:50 -0800] "GET /misstaxiinternacional HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36" "www.consur.com"
157.55.39.46 - - [30/Jan/2018:02:32:17 -0800] "GET /quotes/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "consur.com"
40.77.167.193 - - [30/Jan/2018:02:38:24 -0800] "GET /sitemap.xml HTTP/1.1" 200 8293 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "consur.com"
67.217.105.244 - - [30/Jan/2018:03:07:56 -0800] "GET / HTTP/1.1" 200 14412 "-" "Mozilla/5.0 (Android 2.2; Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4" "www.consur.com"
157.55.39.21 - - [30/Jan/2018:03:12:57 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "consur.com"
157.55.39.21 - - [30/Jan/2018:03:12:58 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "consur.com"
40.77.167.193 - - [30/Jan/2018:03:13:38 -0800] "GET / HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "consur.com"
157.55.39.21 - - [30/Jan/2018:05:06:27 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
40.77.167.193 - - [30/Jan/2018:05:10:30 -0800] "GET /css/master_spanish.css?364281517 HTTP/1.1" 200 3550 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
40.77.167.193 - - [30/Jan/2018:05:10:30 -0800] "GET /css/site_global.css?313801948 HTTP/1.1" 200 12199 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
157.55.39.46 - - [30/Jan/2018:05:10:32 -0800] "GET /scripts/jquery-1.8.3.min.js HTTP/1.1" 200 94115 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
207.46.13.80 - - [30/Jan/2018:05:10:48 -0800] "GET /css/about_us.css?144860714 HTTP/1.1" 200 5558 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
40.77.167.15 - - [30/Jan/2018:05:10:53 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
40.77.167.15 - - [30/Jan/2018:05:10:54 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
40.77.167.15 - - [30/Jan/2018:05:10:54 -0800] "GET /scripts/museutils.js?479751881 HTTP/1.1" 200 34609 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
66.249.69.220 - - [30/Jan/2018:06:23:26 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.consur.com"
40.77.167.193 - - [30/Jan/2018:06:29:05 -0800] "GET / HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.consur.com"
96.246.17.196 - - [30/Jan/2018:06:42:21 -0800] "GET /consur_logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:42:21 -0800] "GET /misstaxi-logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:42:46 -0800] "GET /consur_logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:42:46 -0800] "GET /misstaxi-logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:55:33 -0800] "GET /consur_logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:58:53 -0800] "GET /misstaxi-logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:58:53 -0800] "GET /consur_logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:59:12 -0800] "GET /misstaxi-logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:06:59:12 -0800] "GET /consur_logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:07:00:17 -0800] "GET /consur_logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:07:00:17 -0800] "GET /misstaxi-logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:07:00:20 -0800] "GET /misstaxi-logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:07:00:20 -0800] "GET /consur_logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
96.246.17.196 - - [30/Jan/2018:07:01:12 -0800] "GET /misstaxi-logo.png HTTP/1.1" 404 89 "https://mail.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36" "consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:51 -0800] "GET / HTTP/1.1" 200 14412 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:51 -0800] "GET /scripts/museredirect.js?172797823 HTTP/1.1" 200 2399 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:51 -0800] "GET /images/mybullet.png HTTP/1.1" 200 3341 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /css/index.css?3987397328 HTTP/1.1" 200 9370 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /css/master_spanish.css?364281517 HTTP/1.1" 200 3550 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /css/site_global.css?313801948 HTTP/1.1" 200 12199 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /scripts/museutils.js?479751881 HTTP/1.1" 200 34609 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /scripts/jquery.watch.js?4232581965 HTTP/1.1" 200 1295 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /scripts/jquery.musepolyfill.bgsize.js?503158633 HTTP/1.1" 200 5561 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/01.png HTTP/1.1" 200 42995 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/logoglow.png HTTP/1.1" 200 33327 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/euipo_consur.png HTTP/1.1" 200 104071 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/logo-tight.png HTTP/1.1" 200 24175 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/consur%20front%202012.png HTTP/1.1" 200 124467 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/mainbg.jpg HTTP/1.1" 200 1427 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/hard%20slit%20separator.png HTTP/1.1" 200 8431 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/consur%20head%20bar-01-u911.png HTTP/1.1" 200 491858 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:52 -0800] "GET /images/nav-bar_consur.png HTTP/1.1" 200 5338 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
10.247.27.192 - - [30/Jan/2018:07:25:52 -0800] "GET /images/nav-bar_consur-active.png HTTP/1.1" 200 5618 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:53 -0800] "GET /images/nav-bar_consur-over.png HTTP/1.1" 200 7531 "http://www.consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
167.200.36.10 - - [30/Jan/2018:07:25:54 -0800] "GET /images/home-favicon.ico?3892839583 HTTP/1.1" 200 1150 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko" "www.consur.com"
24.93.67.157 - - [30/Jan/2018:07:42:14 -0800] "GET / HTTP/1.1" 200 14412 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
24.93.67.157 - - [30/Jan/2018:07:42:14 -0800] "GET /scripts/museredirect.js?172797823 HTTP/1.1" 200 2399 "http://consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
24.93.67.157 - - [30/Jan/2018:07:42:14 -0800] "GET /css/site_global.css?313801948 HTTP/1.1" 200 12199 "http://consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
24.93.67.157 - - [30/Jan/2018:07:42:14 -0800] "GET /css/master_spanish.css?364281517 HTTP/1.1" 200 3550 "http://consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
24.93.67.157 - - [30/Jan/2018:07:42:14 -0800] "GET /css/index.css?3987397328 HTTP/1.1" 200 9370 "http://consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
24.93.67.157 - - [30/Jan/2018:07:42:14 -0800] "GET /scripts/museutils.js?479751881 HTTP/1.1" 200 34609 "http://consur.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "consur.com"
